1|0|512
1|0|529
1|0|546
1|0|563
1|0|580
1|0|597
1|0|614
1|0|631
1|0|648
1|0|665
1|0|682
1|0|699
1|0|716
1|0|733
1|0|750
1|0|767
1|0|784
1|0|801
1|0|818
1|0|835
1|0|852
1|0|869
1|0|886
1|0|903
1|0|920
1|0|937
1|0|954
1|0|971
1|0|988
1|0|1005
1|0|1022
1|0|1039
1|0|1056
1|0|1073
1|0|1090
1|0|1107
1|0|1124
1|0|1141
1|0|1158
1|0|1175
1|0|1192
1|0|1209
1|0|1226
1|0|1243
1|0|1260
1|0|1277
1|0|1294
1|0|1311
1|0|1328
1|0|1345
1|0|1362
1|0|1379
1|0|1396
1|0|1413
1|0|1430
1|1|4
1|1|23
1|1|42
1|1|61
1|1|80
1|1|99
1|1|118
1|1|137
1|1|156
1|1|175
1|1|194
1|1|213
1|1|232
1|1|251
1|1|270
1|1|289
1|1|308
1|1|327
1|1|346
1|1|365
1|1|384
1|1|403
1|1|422
1|1|441
1|1|460
1|1|479
1|1|498
1|1|517
1|1|536
1|1|555
1|1|574
1|1|593
1|1|612
1|1|631
1|1|650
1|1|669
1|1|688
1|1|707
1|1|726
1|1|745
1|1|764
1|1|783
1|1|802
1|1|821
1|1|840
1|1|859
1|1|878
1|1|897
1|1|916
1|1|935
1|1|954
1|1|973
1|1|992
1|1|1011
1|1|1030
1|1|1049
1|1|1068
1|1|1087
1|1|1106
1|1|1125
1|1|1144
1|1|1163
1|1|1182
1|1|1201
1|1|1220
1|1|1239
1|1|1258
1|1|1277
1|1|1296
1|1|1315
1|1|1334
1|1|1353
1|1|1372
1|1|1391
1|1|1410
1|1|1429
1|2|6
1|2|27
1|2|48
1|2|69
1|2|90
1|2|111
1|2|132
1|2|153
1|2|174
1|2|195
1|2|216
1|2|237
1|2|258
1|2|279
1|2|300
1|2|321
1|2|342
1|2|363
1|2|384
1|2|405
1|2|426
1|2|447
1|2|468
1|2|489
1|2|510
1|2|531
1|2|552
1|2|573
1|2|594
1|2|615
1|2|636
1|2|657
1|2|678
1|2|699
1|2|720
1|2|741
1|2|762
1|2|783
1|2|804
1|2|825
1|2|846
1|2|867
1|2|888
1|2|909
1|2|930
1|2|951
1|2|972
1|2|993
1|2|1014
1|2|1035
1|2|1056
1|2|1077
1|2|1098
1|2|1119
1|2|1140
1|2|1161
1|2|1182
1|2|1203
1|2|1224
1|2|1245
1|2|1266
1|2|1287
1|2|1308
1|2|1329
1|2|1350
1|2|1371
1|2|1392
1|2|1413
1|2|1434
2|0|4
2|0|23
2|0|42
2|0|61
2|0|80
2|0|99
2|0|118
2|0|137
2|0|156
2|0|175
2|0|194
2|0|213
2|0|232
2|0|251
2|0|270
2|0|289
2|0|308
2|0|327
2|0|346
2|0|365
2|0|384
2|0|403
2|0|422
2|0|441
2|0|460
2|0|479
2|0|498
2|0|517
2|0|536
2|0|555
2|0|574
2|0|593
2|0|612
2|0|631
2|0|650
2|0|669
2|0|688
2|0|707
2|0|726
2|0|745
2|0|764
2|0|783
2|0|802
2|0|821
2|0|840
2|0|859
2|0|878
2|0|897
2|0|916
2|0|935
2|0|954
2|0|973
2|0|992
2|0|1011
2|0|1030
2|0|1049
2|0|1068
2|0|1087
2|0|1106
2|0|1125
2|0|1144
2|0|1163
2|0|1182
2|0|1201
2|0|1220
2|0|1239
2|0|1258
2|0|1277
2|0|1296
2|0|1315
2|0|1334
2|0|1353
2|0|1372
2|0|1391
2|0|1410
2|0|1429
2|1|6
2|1|27
2|1|48
2|1|69
2|1|90
2|1|111
2|1|132
2|1|153
2|1|174
2|1|195
2|1|216
2|1|237
2|1|258
2|1|279
2|1|300
2|1|321
2|1|342
2|1|363
2|1|384
2|1|405
2|1|426
2|1|447
2|1|468
2|1|489
2|1|510
2|1|531
2|1|552
2|1|573
2|1|594
2|1|615
2|1|636
2|1|657
2|1|678
2|1|699
2|1|720
2|1|741
2|1|762
2|1|783
2|1|804
2|1|825
2|1|846
2|1|867
2|1|888
2|1|909
2|1|930
2|1|951
2|1|972
2|1|993
2|1|1014
2|1|1035
2|1|1056
2|1|1077
2|1|1098
2|1|1119
2|1|1140
2|1|1161
2|1|1182
2|1|1203
2|1|1224
2|1|1245
2|1|1266
2|1|1287
2|1|1308
2|1|1329
2|1|1350
2|1|1371
2|1|1392
2|1|1413
2|1|1434
2|2|8
2|2|31
2|2|54
2|2|77
2|2|100
2|2|123
2|2|146
2|2|169
2|2|192
2|2|215
2|2|238
2|2|261
2|2|284
2|2|307
2|2|330
2|2|353
2|2|376
2|2|399
2|2|422
2|2|445
2|2|468
2|2|491
2|2|514
2|2|537
2|2|560
2|2|583
2|2|606
2|2|629
2|2|652
2|2|675
2|2|698
2|2|721
2|2|744
2|2|767
2|2|790
2|2|813
2|2|836
2|2|859
2|2|882
2|2|905
2|2|928
2|2|951
2|2|974
2|2|997
2|2|1020
2|2|1043
2|2|1066
2|2|1089
2|2|1112
2|2|1135
2|2|1158
2|2|1181
2|2|1204
2|2|1227
2|2|1250
2|2|1273
2|2|1296
2|2|1319
2|2|1342
2|2|1365
2|2|1388
2|2|1411
2|2|1434
3|0|6
3|0|27
3|0|48
3|0|69
3|0|90
3|0|111
3|0|132
3|0|153
3|0|174
3|0|195
3|0|216
3|0|237
3|0|258
3|0|279
3|0|300
3|0|321
3|0|342
3|0|363
3|0|384
3|0|405
3|0|426
3|0|447
3|0|468
3|0|489
3|0|510
3|0|531
3|0|552
3|0|573
3|0|594
3|0|615
3|0|636
3|0|657
3|0|678
3|0|699
3|0|720
3|0|741
3|0|762
3|0|783
3|0|804
3|0|825
3|0|846
3|0|867
3|0|888
3|0|909
3|0|930
3|0|951
3|0|972
3|0|993
3|0|1014
3|0|1035
3|0|1056
3|0|1077
3|0|1098
3|0|1119
3|0|1140
3|0|1161
3|0|1182
3|0|1203
3|0|1224
3|0|1245
3|0|1266
3|0|1287
3|0|1308
3|0|1329
3|0|1350
3|0|1371
3|0|1392
3|0|1413
3|0|1434
3|1|8
3|1|31
3|1|54
3|1|77
3|1|100
3|1|123
3|1|146
3|1|169
3|1|192
3|1|215
3|1|238
3|1|261
3|1|284
3|1|307
3|1|330
3|1|353
3|1|376
3|1|399
3|1|422
3|1|445
3|1|468
3|1|491
3|1|514
3|1|537
3|1|560
3|1|583
3|1|606
3|1|629
3|1|652
3|1|675
3|1|698
3|1|721
3|1|744
3|1|767
3|1|790
3|1|813
3|1|836
3|1|859
3|1|882
3|1|905
3|1|928
3|1|951
3|1|974
3|1|997
3|1|1020
3|1|1043
3|1|1066
3|1|1089
3|1|1112
3|1|1135
3|1|1158
3|1|1181
3|1|1204
3|1|1227
3|1|1250
3|1|1273
3|1|1296
3|1|1319
3|1|1342
3|1|1365
3|1|1388
3|1|1411
3|1|1434
3|2|10
3|2|35
3|2|60
3|2|85
3|2|110
3|2|135
3|2|160
3|2|185
3|2|210
3|2|235
3|2|260
3|2|285
3|2|310
3|2|335
3|2|360
3|2|385
3|2|410
3|2|435
3|2|460
3|2|485
3|2|510
3|2|535
3|2|560
3|2|585
3|2|610
3|2|635
3|2|660
3|2|685
3|2|710
3|2|735
3|2|760
3|2|785
3|2|810
3|2|835
3|2|860
3|2|885
3|2|910
3|2|935
3|2|960
3|2|985
3|2|1010
3|2|1035
3|2|1060
3|2|1085
3|2|1110
3|2|1135
3|2|1160
3|2|1185
3|2|1210
3|2|1235
3|2|1260
3|2|1285
3|2|1310
3|2|1335
3|2|1360
3|2|1385
3|2|1410
3|2|1435
4|0|8
4|0|31
4|0|54
4|0|77
4|0|100
4|0|123
4|0|146
4|0|169
4|0|192
4|0|215
4|0|238
4|0|261
4|0|284
4|0|307
4|0|330
4|0|353
4|0|376
4|0|399
4|0|422
4|0|445
4|0|468
4|0|491
4|0|514
4|0|537
4|0|560
4|0|583
4|0|606
4|0|629
4|0|652
4|0|675
4|0|698
4|0|721
4|0|744
4|0|767
4|0|790
4|0|813
4|0|836
4|0|859
4|0|882
4|0|905
4|0|928
4|0|951
4|0|974
4|0|997
4|0|1020
4|0|1043
4|0|1066
4|0|1089
4|0|1112
4|0|1135
4|0|1158
4|0|1181
4|0|1204
4|0|1227
4|0|1250
4|0|1273
4|0|1296
4|0|1319
4|0|1342
4|0|1365
4|0|1388
4|0|1411
4|0|1434
4|1|10
4|1|35
4|1|60
4|1|85
4|1|110
4|1|135
4|1|160
4|1|185
4|1|210
4|1|235
4|1|260
4|1|285
4|1|310
4|1|335
4|1|360
4|1|385
4|1|410
4|1|435
4|1|460
4|1|485
4|1|510
4|1|535
4|1|560
4|1|585
4|1|610
4|1|635
4|1|660
4|1|685
4|1|710
4|1|735
4|1|760
4|1|785
4|1|810
4|1|835
4|1|860
4|1|885
4|1|910
4|1|935
4|1|960
4|1|985
4|1|1010
4|1|1035
4|1|1060
4|1|1085
4|1|1110
4|1|1135
4|1|1160
4|1|1185
4|1|1210
4|1|1235
4|1|1260
4|1|1285
4|1|1310
4|1|1335
4|1|1360
4|1|1385
4|1|1410
4|1|1435
4|2|12
4|2|39
4|2|66
4|2|93
4|2|120
4|2|147
4|2|174
4|2|201
4|2|228
4|2|255
4|2|282
4|2|309
4|2|336
4|2|363
4|2|390
4|2|417
4|2|444
4|2|471
4|2|498
4|2|525
4|2|552
4|2|579
4|2|606
4|2|633
4|2|660
4|2|687
4|2|714
4|2|741
4|2|768
4|2|795
4|2|822
4|2|849
4|2|876
4|2|903
4|2|930
4|2|957
4|2|984
4|2|1011
4|2|1038
4|2|1065
4|2|1092
4|2|1119
4|2|1146
4|2|1173
4|2|1200
4|2|1227
4|2|1254
4|2|1281
4|2|1308
4|2|1335
4|2|1362
4|2|1389
4|2|1416
4|2|1443
5|0|10
5|0|35
5|0|60
5|0|85
5|0|110
5|0|135
5|0|160
5|0|185
5|0|210
5|0|235
5|0|260
5|0|285
5|0|310
5|0|335
5|0|360
5|0|385
5|0|410
5|0|435
5|0|460
5|0|485
5|0|510
5|0|535
5|0|560
5|0|585
5|0|610
5|0|635
5|0|660
5|0|685
5|0|710
5|0|735
5|0|760
5|0|785
5|0|810
5|0|835
5|0|860
5|0|885
5|0|910
5|0|935
5|0|960
5|0|985
5|0|1010
5|0|1035
5|0|1060
5|0|1085
5|0|1110
5|0|1135
5|0|1160
5|0|1185
5|0|1210
5|0|1235
5|0|1260
5|0|1285
5|0|1310
5|0|1335
5|0|1360
5|0|1385
5|0|1410
5|0|1435
5|1|12
5|1|39
5|1|66
5|1|93
5|1|120
5|1|147
5|1|174
5|1|201
5|1|228
5|1|255
5|1|282
5|1|309
5|1|336
5|1|363
5|1|390
5|1|417
5|1|444
5|1|471
5|1|498
5|1|525
5|1|552
5|1|579
5|1|606
5|1|633
5|1|660
5|1|687
5|1|714
5|1|741
5|1|768
5|1|795
5|1|822
5|1|849
5|1|876
5|1|903
5|1|930
5|1|957
5|1|984
5|1|1011
5|1|1038
5|1|1065
5|1|1092
5|1|1119
5|1|1146
5|1|1173
5|1|1200
5|1|1227
5|1|1254
5|1|1281
5|1|1308
5|1|1335
5|1|1362
5|1|1389
5|1|1416
5|1|1443
5|2|14
5|2|43
5|2|72
5|2|101
5|2|130
5|2|159
5|2|188
5|2|217
5|2|246
5|2|275
5|2|304
5|2|333
5|2|362
5|2|391
5|2|420
5|2|449
5|2|478
5|2|507
5|2|536
5|2|565
5|2|594
5|2|623
5|2|652
5|2|681
5|2|710
5|2|739
5|2|768
5|2|797
5|2|826
5|2|855
5|2|884
5|2|913
5|2|942
5|2|971
5|2|1000
5|2|1029
5|2|1058
5|2|1087
5|2|1116
5|2|1145
5|2|1174
5|2|1203
5|2|1232
5|2|1261
5|2|1290
5|2|1319
5|2|1348
5|2|1377
5|2|1406
5|2|1435
6|0|12
6|0|39
6|0|66
6|0|93
6|0|120
6|0|147
6|0|174
6|0|201
6|0|228
6|0|255
6|0|282
6|0|309
6|0|336
6|0|363
6|0|390
6|0|417
6|0|444
6|0|471
6|0|498
6|0|525
6|0|552
6|0|579
6|0|606
6|0|633
6|0|660
6|0|687
6|0|714
6|0|741
6|0|768
6|0|795
6|0|822
6|0|849
6|0|876
6|0|903
6|0|930
6|0|957
6|0|984
6|0|1011
6|0|1038
6|0|1065
6|0|1092
6|0|1119
6|0|1146
6|0|1173
6|0|1200
6|0|1227
6|0|1254
6|0|1281
6|0|1308
6|0|1335
6|0|1362
6|0|1389
6|0|1416
6|0|1443
6|1|14
6|1|43
6|1|72
6|1|101
6|1|130
6|1|159
6|1|188
6|1|217
6|1|246
6|1|275
6|1|304
6|1|333
6|1|362
6|1|391
6|1|420
6|1|449
6|1|478
6|1|507
6|1|536
6|1|565
6|1|594
6|1|623
6|1|652
6|1|681
6|1|710
6|1|739
6|1|768
6|1|797
6|1|826
6|1|855
6|1|884
6|1|913
6|1|942
6|1|971
6|1|1000
6|1|1029
6|1|1058
6|1|1087
6|1|1116
6|1|1145
6|1|1174
6|1|1203
6|1|1232
6|1|1261
6|1|1290
6|1|1319
6|1|1348
6|1|1377
6|1|1406
6|1|1435
6|2|16
6|2|47
6|2|78
6|2|109
6|2|140
6|2|171
6|2|202
6|2|233
6|2|264
6|2|295
6|2|326
6|2|357
6|2|388
6|2|419
6|2|450
6|2|481
6|2|512
6|2|543
6|2|574
6|2|605
6|2|636
6|2|667
6|2|698
6|2|729
6|2|760
6|2|791
6|2|822
6|2|853
6|2|884
6|2|915
6|2|946
6|2|977
6|2|1008
6|2|1039
6|2|1070
6|2|1101
6|2|1132
6|2|1163
6|2|1194
6|2|1225
6|2|1256
6|2|1287
6|2|1318
6|2|1349
6|2|1380
6|2|1411
6|2|1442
7|0|14
7|0|43
7|0|72
7|0|101
7|0|130
7|0|159
7|0|188
7|0|217
7|0|246
7|0|275
7|0|304
7|0|333
7|0|362
7|0|391
7|0|420
7|0|449
7|0|478
7|0|507
7|0|536
7|0|565
7|0|594
7|0|623
7|0|652
7|0|681
7|0|710
7|0|739
7|0|768
7|0|797
7|0|826
7|0|855
7|0|884
7|0|913
7|0|942
7|0|971
7|0|1000
7|0|1029
7|0|1058
7|0|1087
7|0|1116
7|0|1145
7|0|1174
7|0|1203
7|0|1232
7|0|1261
7|0|1290
7|0|1319
7|0|1348
7|0|1377
7|0|1406
7|0|1435
7|1|16
7|1|47
7|1|78
7|1|109
7|1|140
7|1|171
7|1|202
7|1|233
7|1|264
7|1|295
7|1|326
7|1|357
7|1|388
7|1|419
7|1|450
7|1|481
7|1|512
7|1|543
7|1|574
7|1|605
7|1|636
7|1|667
7|1|698
7|1|729
7|1|760
7|1|791
7|1|822
7|1|853
7|1|884
7|1|915
7|1|946
7|1|977
7|1|1008
7|1|1039
7|1|1070
7|1|1101
7|1|1132
7|1|1163
7|1|1194
7|1|1225
7|1|1256
7|1|1287
7|1|1318
7|1|1349
7|1|1380
7|1|1411
7|1|1442
7|2|18
7|2|51
7|2|84
7|2|117
7|2|150
7|2|183
7|2|216
7|2|249
7|2|282
7|2|315
7|2|348
7|2|381
7|2|414
7|2|447
7|2|480
7|2|513
7|2|546
7|2|579
7|2|612
7|2|645
7|2|678
7|2|711
7|2|744
7|2|777
7|2|810
7|2|843
7|2|876
7|2|909
7|2|942
7|2|975
7|2|1008
7|2|1041
7|2|1074
7|2|1107
7|2|1140
7|2|1173
7|2|1206
7|2|1239
7|2|1272
7|2|1305
7|2|1338
7|2|1371
7|2|1404
7|2|1437
8|0|16
8|0|47
8|0|78
8|0|109
8|0|140
8|0|171
8|0|202
8|0|233
8|0|264
8|0|295
8|0|326
8|0|357
8|0|388
8|0|419
8|0|450
8|0|481
8|0|512
8|0|543
8|0|574
8|0|605
8|0|636
8|0|667
8|0|698
8|0|729
8|0|760
8|0|791
8|0|822
8|0|853
8|0|884
8|0|915
8|0|946
8|0|977
8|0|1008
8|0|1039
8|0|1070
8|0|1101
8|0|1132
8|0|1163
8|0|1194
8|0|1225
8|0|1256
8|0|1287
8|0|1318
8|0|1349
8|0|1380
8|0|1411
8|0|1442
8|1|18
8|1|51
8|1|84
8|1|117
8|1|150
8|1|183
8|1|216
8|1|249
8|1|282
8|1|315
8|1|348
8|1|381
8|1|414
8|1|447
8|1|480
8|1|513
8|1|546
8|1|579
8|1|612
8|1|645
8|1|678
8|1|711
8|1|744
8|1|777
8|1|810
8|1|843
8|1|876
8|1|909
8|1|942
8|1|975
8|1|1008
8|1|1041
8|1|1074
8|1|1107
8|1|1140
8|1|1173
8|1|1206
8|1|1239
8|1|1272
8|1|1305
8|1|1338
8|1|1371
8|1|1404
8|1|1437
8|2|20
8|2|55
8|2|90
8|2|125
8|2|160
8|2|195
8|2|230
8|2|265
8|2|300
8|2|335
8|2|370
8|2|405
8|2|440
8|2|475
8|2|510
8|2|545
8|2|580
8|2|615
8|2|650
8|2|685
8|2|720
8|2|755
8|2|790
8|2|825
8|2|860
8|2|895
8|2|930
8|2|965
8|2|1000
8|2|1035
8|2|1070
8|2|1105
8|2|1140
8|2|1175
8|2|1210
8|2|1245
8|2|1280
8|2|1315
8|2|1350
8|2|1385
8|2|1420
8|2|1455
9|0|18
9|0|51
9|0|84
9|0|117
9|0|150
9|0|183
9|0|216
9|0|249
9|0|282
9|0|315
9|0|348
9|0|381
9|0|414
9|0|447
9|0|480
9|0|513
9|0|546
9|0|579
9|0|612
9|0|645
9|0|678
9|0|711
9|0|744
9|0|777
9|0|810
9|0|843
9|0|876
9|0|909
9|0|942
9|0|975
9|0|1008
9|0|1041
9|0|1074
9|0|1107
9|0|1140
9|0|1173
9|0|1206
9|0|1239
9|0|1272
9|0|1305
9|0|1338
9|0|1371
9|0|1404
9|0|1437
9|1|20
9|1|55
9|1|90
9|1|125
9|1|160
9|1|195
9|1|230
9|1|265
9|1|300
9|1|335
9|1|370
9|1|405
9|1|440
9|1|475
9|1|510
9|1|545
9|1|580
9|1|615
9|1|650
9|1|685
9|1|720
9|1|755
9|1|790
9|1|825
9|1|860
9|1|895
9|1|930
9|1|965
9|1|1000
9|1|1035
9|1|1070
9|1|1105
9|1|1140
9|1|1175
9|1|1210
9|1|1245
9|1|1280
9|1|1315
9|1|1350
9|1|1385
9|1|1420
9|1|1455
9|2|22
9|2|59
9|2|96
9|2|133
9|2|170
9|2|207
9|2|244
9|2|281
9|2|318
9|2|355
9|2|392
9|2|429
9|2|466
9|2|503
9|2|540
9|2|577
9|2|614
9|2|651
9|2|688
9|2|725
9|2|762
9|2|799
9|2|836
9|2|873
9|2|910
9|2|947
9|2|984
9|2|1021
9|2|1058
9|2|1095
9|2|1132
9|2|1169
9|2|1206
9|2|1243
9|2|1280
9|2|1317
9|2|1354
9|2|1391
9|2|1428
